province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Alberta,2020-08-18,1.030739532773933,0.11654492757353292,7.0,1.2591633933988866,0.8023156721489795,1.1396611740130913,0.9218178915347748
Alberta,2020-08-19,1.0460418407657346,0.11654492757353292,7.0,1.2744657013906882,0.817617980140781,1.1549634820048928,0.9371201995265763
Alberta,2020-08-20,1.0770800894226213,0.11654492757353292,7.0,1.305503950047575,0.8486562287976678,1.1860017306617796,0.9681584481834631
Alberta,2020-08-21,1.1000293291306087,0.11654492757353292,7.0,1.3284531897555623,0.8716054685056551,1.208950970369767,0.9911076878914504
Alberta,2020-08-22,1.0706790015233014,0.11654492757353292,7.0,1.299102862148255,0.8422551408983479,1.1796006427624597,0.9617573602841432
Alberta,2020-08-23,1.066891239340217,0.11654492757353292,7.0,1.2953150999651706,0.8384673787152634,1.1758128805793753,0.9579695981010588
Alberta,2020-08-24,1.059850628937133,0.11654492757353292,7.0,1.2882744895620866,0.8314267683121794,1.1687722701762913,0.9509289876979747
Alberta,2020-08-25,1.092026891454019,0.11654492757353292,7.0,1.3204507520789726,0.8636030308290654,1.2009485326931773,0.9831052502148607
Alberta,2020-08-26,1.1541478222723767,0.11654492757353292,7.0,1.3825716828973302,0.9257239616474231,1.263069463511535,1.0452261810332184
Alberta,2020-08-27,1.1904271266844766,0.11654492757353292,7.0,1.4188509873094302,0.962003266059523,1.2993487679236349,1.0815054854453183
Alberta,2020-08-28,1.2346035377570281,0.11654492757353292,7.0,1.4630273983819817,1.0061796771320746,1.3435251789961864,1.1256818965178699
Alberta,2020-08-29,1.2374734466316162,0.11654492757353292,7.0,1.4658973072565697,1.0090495860066626,1.3463950878707744,1.128551805392458
Alberta,2020-08-30,1.2393749908431517,0.11654492757353292,7.0,1.4677988514681053,1.0109511302181982,1.34829663208231,1.1304533496039935
Alberta,2020-08-31,1.1943085117597991,0.11654492757353292,7.0,1.4227323723847527,0.9658846511348456,1.3032301529989574,1.0853868705206409
Alberta,2020-09-01,1.1815672785148075,0.11654492757353292,7.0,1.409991139139761,0.9531434178898539,1.2904889197539657,1.0726456372756492
Alberta,2020-09-02,1.1475003388850986,0.11654492757353292,7.0,1.3759241995100522,0.919076478260145,1.2564219801242569,1.0385786976459404
Alberta,2020-09-03,1.139912598561646,0.11654492757353292,7.0,1.3683364591865996,0.9114887379366925,1.2488342398008043,1.0309909573224878
Alberta,2020-09-04,1.1424037961698486,0.11654492757353292,7.0,1.3708276567948021,0.913979935544895,1.2513254374090068,1.0334821549306903
Alberta,2020-09-05,1.1260305479500756,0.11654492757353292,7.0,1.3544544085750292,0.897606687325122,1.2349521891892339,1.0171089067109174
Alberta,2020-09-06,1.1036440396377964,0.11654492757353292,7.0,1.33206790026275,0.8752201790128429,1.2125656808769547,0.9947223983986382
Alberta,2020-09-07,1.062047888500503,0.11654492757353292,7.0,1.2904717491254565,0.8336240278755493,1.1709695297396612,0.9531262472613447
Alberta,2020-09-08,1.0289702316020102,0.11654492757353292,7.0,1.2573940922269637,0.8005463709770566,1.1378918728411684,0.9200485903628519
Alberta,2020-09-09,0.9846508900334803,0.11654492757353292,7.0,1.2130747506584338,0.7562270294085267,1.0935725312726385,0.875729248794322
Alberta,2020-09-10,0.9724743020825405,0.11654492757353292,7.0,1.2008981627074942,0.7440504414575869,1.0813959433216986,0.8635526608433823
Alberta,2020-09-11,0.9753694224564573,0.11654492757353292,7.0,1.2037932830814109,0.7469455618315037,1.0842910636956156,0.866447781217299
Alberta,2020-09-12,0.9931111130471639,0.11654492757353292,7.0,1.2215349736721175,0.7646872524222104,1.1020327542863222,0.8841894718080057
Alberta,2020-09-13,1.0306210820974597,0.11654492757353292,7.0,1.2590449427224133,0.8021972214725062,1.139542723336618,0.9216994408583015
Alberta,2020-09-14,1.0299158935445016,0.11654492757353292,7.0,1.2583397541694552,0.8014920329195481,1.13883753478366,0.9209942523053434
Alberta,2020-09-15,1.0261570542103164,0.11654492757353292,7.0,1.25458091483527,0.7977331935853629,1.1350786954494747,0.9172354129711582
Alberta,2020-09-16,1.0330940849159018,0.11654492757353292,7.0,1.2615179455408554,0.8046702242909483,1.14201572615506,0.9241724436767436
Alberta,2020-09-17,1.0112362114042168,0.11654492757353292,7.0,1.2396600720291704,0.7828123507792633,1.120157852643375,0.9023145701650586
Alberta,2020-09-18,0.9839448285069854,0.11654492757353292,7.0,1.212368689131939,0.7555209678820318,1.0928664697461437,0.8750231872678271
Alberta,2020-09-19,0.9801677307441048,0.11654492757353292,7.0,1.2085915913690584,0.7517438701191512,1.089089371983263,0.8712460895049465
Alberta,2020-09-20,0.9867642159512681,0.11654492757353292,7.0,1.2151880765762217,0.7583403553263145,1.0956858571904262,0.8778425747121099
Alberta,2020-09-21,1.0170257762191381,0.11654492757353292,7.0,1.2454496368440917,0.7886019155941846,1.1259474174582964,0.9081041349799799
Alberta,2020-09-22,1.0412452416780742,0.11654492757353292,7.0,1.2696691023030278,0.8128213810531206,1.1501668829172325,0.9323236004389159
Alberta,2020-09-23,1.052196836804038,0.11654492757353292,7.0,1.2806206974289915,0.8237729761790844,1.1611184780431962,0.9432751955648797
Alberta,2020-09-24,1.059816324877741,0.11654492757353292,7.0,1.2882401855026946,0.8313924642527875,1.1687379661168993,0.9508946836385828
Alberta,2020-09-25,1.0539643933363672,0.11654492757353292,7.0,1.2823882539613207,0.8255405327114136,1.1628860345755254,0.9450427520972089
